key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Type A candidate|co0.02|ov0.1|sep1.8,cand_lam1_init9,1.0,9,0.01,33.125047812152296,33.12401922890983,0.10285832424630292,0.02398308003043908,1.845293379117665,Type A candidate
Type A candidate|co0.02|ov0.1|sep1.8,cand_lam1_init9,1.0,9,0.05,33.129162145122145,33.12401922890983,0.10285832424630292,0.02398308003043908,1.845293379117665,Type A candidate
Type A candidate|co0.02|ov0.1|sep1.8,cand_lam1_init9,1.0,9,0.1,33.13430506133446,33.12401922890983,0.10285832424630292,0.02398308003043908,1.845293379117665,Type A candidate
Type A candidate|co0.02|ov0.1|sep1.8,cand_lam1_init9,1.0,9,0.5,33.17544839103298,33.12401922890983,0.10285832424630292,0.02398308003043908,1.845293379117665,Type A candidate
Type A candidate|co0.02|ov0.1|sep1.8,cand_lam1_init9,1.0,9,1,33.226877553156136,33.12401922890983,0.10285832424630292,0.02398308003043908,1.845293379117665,Type A candidate
Type A candidate|co0.02|ov0.1|sep1.8,cand_lam1_init9,1.0,9,5,33.638310850141345,33.12401922890983,0.10285832424630292,0.02398308003043908,1.845293379117665,Type A candidate
Type A candidate|co0.02|ov0.1|sep4.8,cand_lam1_init10,1.0,10,0,28.978336691054903,28.978336691054903,0.07833361680308822,0.022203763903766407,4.785038604396482,Type A candidate
Type A candidate|co0.02|ov0.1|sep4.8,cand_lam1_init10,1.0,10,0.01,28.979120027222933,28.978336691054903,0.07833361680308822,0.022203763903766407,4.785038604396482,Type A candidate
Type A candidate|co0.02|ov0.1|sep4.8,cand_lam1_init10,1.0,10,0.05,28.98225337189506,28.978336691054903,0.07833361680308822,0.022203763903766407,4.785038604396482,Type A candidate
Type A candidate|co0.02|ov0.1|sep4.8,cand_lam1_init10,1.0,10,0.1,28.98617005273521,28.978336691054903,0.07833361680308822,0.022203763903766407,4.785038604396482,Type A candidate
Type A candidate|co0.02|ov0.1|sep4.8,cand_lam1_init10,1.0,10,0.5,29.017503499456446,28.978336691054903,0.07833361680308822,0.022203763903766407,4.785038604396482,Type A candidate
Type A candidate|co0.02|ov0.1|sep4.8,cand_lam1_init10,1.0,10,1,29.056670307857992,28.978336691054903,0.07833361680308822,0.022203763903766407,4.785038604396482,Type A candidate
Type A candidate|co0.02|ov0.1|sep4.8,cand_lam1_init10,1.0,10,5,29.370004775070345,28.978336691054903,0.07833361680308822,0.022203763903766407,4.785038604396482,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.8,cand_lam1_init11,1.0,11,0,34.56376441778922,34.56376441778922,0.1981718691650115,0.02898438631348094,3.8291738249835174,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.8,cand_lam1_init11,1.0,11,0.01,34.565746136480875,34.56376441778922,0.1981718691650115,0.02898438631348094,3.8291738249835174,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.8,cand_lam1_init11,1.0,11,0.05,34.57367301124747,34.56376441778922,0.1981718691650115,0.02898438631348094,3.8291738249835174,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.8,cand_lam1_init11,1.0,11,0.1,34.58358160470572,34.56376441778922,0.1981718691650115,0.02898438631348094,3.8291738249835174,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.8,cand_lam1_init11,1.0,11,0.5,34.66285035237173,34.56376441778922,0.1981718691650115,0.02898438631348094,3.8291738249835174,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.8,cand_lam1_init11,1.0,11,1,34.76193628695423,34.56376441778922,0.1981718691650115,0.02898438631348094,3.8291738249835174,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.8,cand_lam1_init11,1.0,11,5,35.55462376361428,34.56376441778922,0.1981718691650115,0.02898438631348094,3.8291738249835174,Type A candidate
Type A candidate|co0.02|ov0.1|sep3.5,cand_lam1_init12,1.0,12,0,31.033813976771278,31.033813976771278,0.0995592378927905,0.022099016022611686,3.4638797629840576,Type A candidate
Type A candidate|co0.02|ov0.1|sep3.5,cand_lam1_init12,1.0,12,0.01,31.034809569150205,31.033813976771278,0.0995592378927905,0.022099016022611686,3.4638797629840576,Type A candidate
Type A candidate|co0.02|ov0.1|sep3.5,cand_lam1_init12,1.0,12,0.05,31.038791938665916,31.033813976771278,0.0995592378927905,0.022099016022611686,3.4638797629840576,Type A candidate
Type A candidate|co0.02|ov0.1|sep3.5,cand_lam1_init12,1.0,12,0.1,31.043769900560555,31.033813976771278,0.0995592378927905,0.022099016022611686,3.4638797629840576,Type A candidate
Type A candidate|co0.02|ov0.1|sep3.5,cand_lam1_init12,1.0,12,0.5,31.083593595717673,31.033813976771278,0.0995592378927905,0.022099016022611686,3.4638797629840576,Type A candidate
Type A candidate|co0.02|ov0.1|sep3.5,cand_lam1_init12,1.0,12,1,31.13337321466407,31.033813976771278,0.0995592378927905,0.022099016022611686,3.4638797629840576,Type A candidate
Type A candidate|co0.02|ov0.1|sep3.5,cand_lam1_init12,1.0,12,5,31.53161016623523,31.033813976771278,0.0995592378927905,0.022099016022611686,3.4638797629840576,Type A candidate
Type A candidate|co0.02|ov0.2|sep3.4,cand_lam1_init13,1.0,13,0,35.23962618074924,35.23962618074924,0.15339085788549336,0.022955475082687315,3.443170473998302,Type A candidate
Type A candidate|co0.02|ov0.2|sep3.4,cand_lam1_init13,1.0,13,0.01,35.2411600893281,35.23962618074924,0.15339085788549336,0.022955475082687315,3.443170473998302,Type A candidate
Type A candidate|co0.02|ov0.2|sep3.4,cand_lam1_init13,1.0,13,0.05,35.24729572364352,35.23962618074924,0.15339085788549336,0.022955475082687315,3.443170473998302,Type A candidate
Type A candidate|co0.02|ov0.2|sep3.4,cand_lam1_init13,1.0,13,0.1,35.25496526653779,35.23962618074924,0.15339085788549336,0.022955475082687315,3.443170473998302,Type A candidate
Type A candidate|co0.02|ov0.2|sep3.4,cand_lam1_init13,1.0,13,0.5,35.31632160969199,35.23962618074924,0.15339085788549336,0.022955475082687315,3.443170473998302,Type A candidate
Type A candidate|co0.02|ov0.2|sep3.4,cand_lam1_init13,1.0,13,1,35.39301703863473,35.23962618074924,0.15339085788549336,0.022955475082687315,3.443170473998302,Type A candidate
Type A candidate|co0.02|ov0.2|sep3.4,cand_lam1_init13,1.0,13,5,36.00658047017671,35.23962618074924,0.15339085788549336,0.022955475082687315,3.443170473998302,Type A candidate
Type A candidate|co0.05|ov0.1|sep4.2,cand_lam1_init14,1.0,14,0,30.725121111134673,30.725121111134673,0.09702877303957777,0.05033784078442997,4.162821907097053,Type A candidate
Type A candidate|co0.05|ov0.1|sep4.2,cand_lam1_init14,1.0,14,0.01,30.72609139886507,30.725121111134673,0.09702877303957777,0.05033784078442997,4.162821907097053,Type A candidate
Type A candidate|co0.05|ov0.1|sep4.2,cand_lam1_init14,1.0,14,0.05,30.729972549786652,30.725121111134673,0.09702877303957777,0.05033784078442997,4.162821907097053,Type A candidate
Type A candidate|co0.05|ov0.1|sep4.2,cand_lam1_init14,1.0,14,0.1,30.73482398843863,30.725121111134673,0.09702877303957777,0.05033784078442997,4.162821907097053,Type A candidate
Type A candidate|co0.05|ov0.1|sep4.2,cand_lam1_init14,1.0,14,0.5,30.77363549765446,30.725121111134673,0.09702877303957777,0.05033784078442997,4.162821907097053,Type A candidate
Type A candidate|co0.05|ov0.1|sep4.2,cand_lam1_init14,1.0,14,1,30.82214988417425,30.725121111134673,0.09702877303957777,0.05033784078442997,4.162821907097053,Type A candidate
Type A candidate|co0.05|ov0.1|sep4.2,cand_lam1_init14,1.0,14,5,31.21026497633256,30.725121111134673,0.09702877303957777,0.05033784078442997,4.162821907097053,Type A candidate
Type A candidate|co0.05|ov0.1|sep7.9,cand_lam1_init15,1.0,15,0,28.83940309773555,28.83940309773555,0.09414196883658282,0.04871781029240705,7.8653593841692695,Type A candidate
Type A candidate|co0.05|ov0.1|sep7.9,cand_lam1_init15,1.0,15,0.01,28.840344517423915,28.83940309773555,0.09414196883658282,0.04871781029240705,7.8653593841692695,Type A candidate
Type A candidate|co0.05|ov0.1|sep7.9,cand_lam1_init15,1.0,15,0.05,28.84411019617738,28.83940309773555,0.09414196883658282,0.04871781029240705,7.8653593841692695,Type A candidate
