key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Mixed/ambiguous|co0.10|ov1.1|sep3.1,cand_lam0.05_init5,0.05,5,0.01,7.423439627472855,7.412897816509972,1.0541810962883034,0.10115596250979206,3.1260315193282064,Mixed/ambiguous
Mixed/ambiguous|co0.10|ov1.1|sep3.1,cand_lam0.05_init5,0.05,5,0.05,7.465606871324387,7.412897816509972,1.0541810962883034,0.10115596250979206,3.1260315193282064,Mixed/ambiguous
Mixed/ambiguous|co0.10|ov1.1|sep3.1,cand_lam0.05_init5,0.05,5,0.1,7.518315926138802,7.412897816509972,1.0541810962883034,0.10115596250979206,3.1260315193282064,Mixed/ambiguous
Mixed/ambiguous|co0.10|ov1.1|sep3.1,cand_lam0.05_init5,0.05,5,0.5,7.939988364654123,7.412897816509972,1.0541810962883034,0.10115596250979206,3.1260315193282064,Mixed/ambiguous
Mixed/ambiguous|co0.10|ov1.1|sep3.1,cand_lam0.05_init5,0.05,5,1,8.467078912798275,7.412897816509972,1.0541810962883034,0.10115596250979206,3.1260315193282064,Mixed/ambiguous
Mixed/ambiguous|co0.10|ov1.1|sep3.1,cand_lam0.05_init5,0.05,5,5,12.683803297951489,7.412897816509972,1.0541810962883034,0.10115596250979206,3.1260315193282064,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov1.3|sep3.9,cand_lam0.05_init6,0.05,6,0,6.787901506498561,6.787901506498561,1.344397483415901,0.11934980719623721,3.883039408363721,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov1.3|sep3.9,cand_lam0.05_init6,0.05,6,0.01,6.80134548133272,6.787901506498561,1.344397483415901,0.11934980719623721,3.883039408363721,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov1.3|sep3.9,cand_lam0.05_init6,0.05,6,0.05,6.855121380669356,6.787901506498561,1.344397483415901,0.11934980719623721,3.883039408363721,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov1.3|sep3.9,cand_lam0.05_init6,0.05,6,0.1,6.922341254840151,6.787901506498561,1.344397483415901,0.11934980719623721,3.883039408363721,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov1.3|sep3.9,cand_lam0.05_init6,0.05,6,0.5,7.460100248206512,6.787901506498561,1.344397483415901,0.11934980719623721,3.883039408363721,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov1.3|sep3.9,cand_lam0.05_init6,0.05,6,1,8.132298989914462,6.787901506498561,1.344397483415901,0.11934980719623721,3.883039408363721,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov1.3|sep3.9,cand_lam0.05_init6,0.05,6,5,13.509888923578066,6.787901506498561,1.344397483415901,0.11934980719623721,3.883039408363721,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.2|sep1.7,cand_lam0.05_init7,0.05,7,0,8.823653287679482,8.823653287679482,2.2498958605679045,0.10583993460053974,1.686040573364445,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.2|sep1.7,cand_lam0.05_init7,0.05,7,0.01,8.846152246285161,8.823653287679482,2.2498958605679045,0.10583993460053974,1.686040573364445,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.2|sep1.7,cand_lam0.05_init7,0.05,7,0.05,8.936148080707877,8.823653287679482,2.2498958605679045,0.10583993460053974,1.686040573364445,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.2|sep1.7,cand_lam0.05_init7,0.05,7,0.1,9.048642873736272,8.823653287679482,2.2498958605679045,0.10583993460053974,1.686040573364445,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.2|sep1.7,cand_lam0.05_init7,0.05,7,0.5,9.948601217963434,8.823653287679482,2.2498958605679045,0.10583993460053974,1.686040573364445,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.2|sep1.7,cand_lam0.05_init7,0.05,7,1,11.073549148247388,8.823653287679482,2.2498958605679045,0.10583993460053974,1.686040573364445,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.2|sep1.7,cand_lam0.05_init7,0.05,7,5,20.073132590519002,8.823653287679482,2.2498958605679045,0.10583993460053974,1.686040573364445,Mixed/ambiguous
Type A candidate|co0.04|ov0.9|sep5.0,cand_lam0.1_init0,0.1,0,0,6.260317421812783,6.260317421812783,0.9414709588799194,0.04323496091880321,5.0224094289296275,Type A candidate
Type A candidate|co0.04|ov0.9|sep5.0,cand_lam0.1_init0,0.1,0,0.01,6.2697321314015815,6.260317421812783,0.9414709588799194,0.04323496091880321,5.0224094289296275,Type A candidate
Type A candidate|co0.04|ov0.9|sep5.0,cand_lam0.1_init0,0.1,0,0.05,6.307390969756779,6.260317421812783,0.9414709588799194,0.04323496091880321,5.0224094289296275,Type A candidate
Type A candidate|co0.04|ov0.9|sep5.0,cand_lam0.1_init0,0.1,0,0.1,6.354464517700775,6.260317421812783,0.9414709588799194,0.04323496091880321,5.0224094289296275,Type A candidate
Type A candidate|co0.04|ov0.9|sep5.0,cand_lam0.1_init0,0.1,0,0.5,6.731052901252743,6.260317421812783,0.9414709588799194,0.04323496091880321,5.0224094289296275,Type A candidate
Type A candidate|co0.04|ov0.9|sep5.0,cand_lam0.1_init0,0.1,0,1,7.201788380692702,6.260317421812783,0.9414709588799194,0.04323496091880321,5.0224094289296275,Type A candidate
Type A candidate|co0.04|ov0.9|sep5.0,cand_lam0.1_init0,0.1,0,5,10.96767221621238,6.260317421812783,0.9414709588799194,0.04323496091880321,5.0224094289296275,Type A candidate
Type A candidate|co0.05|ov0.0|sep5.6,cand_lam0.1_init1,0.1,1,0,6.177985682610575,6.177985682610575,0.0440555999426572,0.051718441441839826,5.61151290820594,Type A candidate
